model,input_text,generated_token
meta-llama/Llama-3.2-1B,The year is 1986. Zepplins will be, the
meta-llama/Llama-3.2-1B,The year is 1986. carriages is, a
meta-llama/Llama-3.2-1B,The year is 1986. carriages was, a
meta-llama/Llama-3.2-1B,The year is 1986. carriages will be, driven
meta-llama/Llama-3.2-1B,The year is 1986. check books is, a
meta-llama/Llama-3.2-1B,The year is 1986. check books was, the
meta-llama/Llama-3.2-1B,The year is 1986. check books will be, required
meta-llama/Llama-3.2-1B,The year is 1986. credit cards is, a
meta-llama/Llama-3.2-1B,The year is 1986. credit cards was, introduced
meta-llama/Llama-3.2-1B,The year is 1986. credit cards will be, a
meta-llama/Llama-3.2-1B,The year is 1986. milk delivery is, a
meta-llama/Llama-3.2-1B,The year is 1986. milk delivery was, a
meta-llama/Llama-3.2-1B,The year is 1986. milk delivery will be, replaced
meta-llama/Llama-3.2-1B,The year is 1986. ice boxes is, a
meta-llama/Llama-3.2-1B,The year is 1986. ice boxes was, the
meta-llama/Llama-3.2-1B,The year is 1986. ice boxes will be, filled
meta-llama/Llama-3.2-1B,The year is 1986. swing dancing is, the
meta-llama/Llama-3.2-1B,The year is 1986. swing dancing was, in
meta-llama/Llama-3.2-1B,The year is 1986. swing dancing will be, the
meta-llama/Llama-3.2-1B,The year is 1986. Vaudeville Shows is, a
meta-llama/Llama-3.2-1B,The year is 1986. Vaudeville Shows was, a
meta-llama/Llama-3.2-1B,The year is 1986. Vaudeville Shows will be, closing
meta-llama/Llama-3.2-1B,The year is 1986. imperialism is, still
meta-llama/Llama-3.2-1B,The year is 1986. imperialism was, in
meta-llama/Llama-3.2-1B,The year is 1986. imperialism will be, a
meta-llama/Llama-3.2-1B,The year is 1986. the Olympics is, happening
meta-llama/Llama-3.2-1B,The year is 1986. the Olympics was, just
meta-llama/Llama-3.2-1B,The year is 1986. the Olympics will be, held
meta-llama/Llama-3.2-1B,The year is 1989. Wi-Fi is, just
meta-llama/Llama-3.2-1B,The year is 1989. Wi-Fi was, just
meta-llama/Llama-3.2-1B,The year is 1989. Wi-Fi will be, available
meta-llama/Llama-3.2-1B,The year is 1989. washboards is, a
meta-llama/Llama-3.2-1B,The year is 1989. washboards was, the
meta-llama/Llama-3.2-1B,The year is 1989. washboards will be, seen
meta-llama/Llama-3.2-1B,The year is 1989. The Knickerbocker Trust Company is, a
meta-llama/Llama-3.2-1B,The year is 1989. The Knickerbocker Trust Company was, the
meta-llama/Llama-3.2-1B,The year is 1989. The Knickerbocker Trust Company will be, celebrating
meta-llama/Llama-3.2-1B,The year is 1989. COVID is, still
meta-llama/Llama-3.2-1B,The year is 1989. COVID was, still
meta-llama/Llama-3.2-1B,The year is 1989. COVID will be, 
meta-llama/Llama-3.2-1B,The year is 1989. the Taj Mahal is, still
meta-llama/Llama-3.2-1B,The year is 1989. the Taj Mahal was, built
meta-llama/Llama-3.2-1B,The year is 1989. the Taj Mahal will be, the
meta-llama/Llama-3.2-1B,The year is 1989. steam engines is, a
meta-llama/Llama-3.2-1B,The year is 1989. steam engines was, the
meta-llama/Llama-3.2-1B,The year is 1989. steam engines will be, replaced
meta-llama/Llama-3.2-1B,The year is 1989. websites is, a
meta-llama/Llama-3.2-1B,The year is 1989. websites was, a
meta-llama/Llama-3.2-1B,The year is 1989. websites will be, a
meta-llama/Llama-3.2-1B,The year is 1989. telephones is, a
meta-llama/Llama-3.2-1B,The year is 1989. telephones was, a
meta-llama/Llama-3.2-1B,The year is 1989. telephones will be, available
meta-llama/Llama-3.2-1B,The year is 1989. satellites is, an
meta-llama/Llama-3.2-1B,The year is 1989. satellites was, the
meta-llama/Llama-3.2-1B,The year is 1989. satellites will be, launched
meta-llama/Llama-3.2-1B,The year is 1989. social media is, still
meta-llama/Llama-3.2-1B,The year is 1989. social media was, not
meta-llama/Llama-3.2-1B,The year is 1989. social media will be, in
meta-llama/Llama-3.2-1B,The year is 1989. planes is, a
meta-llama/Llama-3.2-1B,The year is 1989. planes was, a
meta-llama/Llama-3.2-1B,The year is 1989. planes will be, taken
meta-llama/Llama-3.2-1B,The year is 1989. needles is, a
meta-llama/Llama-3.2-1B,The year is 1989. needles was, born
meta-llama/Llama-3.2-1B,The year is 1989. needles will be, used
meta-llama/Llama-3.2-1B,The year is 1989. alcohol is, legal
meta-llama/Llama-3.2-1B,The year is 1989. alcohol was, still
meta-llama/Llama-3.2-1B,The year is 1989. alcohol will be, legalized
meta-llama/Llama-3.2-1B,The year is 1989. video games is, a
meta-llama/Llama-3.2-1B,The year is 1989. video games was, a
meta-llama/Llama-3.2-1B,The year is 1989. video games will be, called
meta-llama/Llama-3.2-1B,The year is 1989. iPhones is, not
meta-llama/Llama-3.2-1B,The year is 1989. iPhones was, a
meta-llama/Llama-3.2-1B,The year is 1989. iPhones will be, released
meta-llama/Llama-3.2-1B,The year is 1989. South Sudan is, a
meta-llama/Llama-3.2-1B,The year is 1989. South Sudan was, an
meta-llama/Llama-3.2-1B,The year is 1989. South Sudan will be, declared
meta-llama/Llama-3.2-1B,The year is 1989. USSR is, in
meta-llama/Llama-3.2-1B,The year is 1989. USSR was, crumbling
meta-llama/Llama-3.2-1B,The year is 1989. USSR will be, dissolved
meta-llama/Llama-3.2-1B,The year is 1989. Russia is, on
meta-llama/Llama-3.2-1B,The year is 1989. Russia was, in
meta-llama/Llama-3.2-1B,The year is 1989. Russia will be, the
meta-llama/Llama-3.2-1B,The year is 1989. India is, in
meta-llama/Llama-3.2-1B,The year is 1989. India was, in
meta-llama/Llama-3.2-1B,The year is 1989. India will be, the
meta-llama/Llama-3.2-1B,The year is 1989. influenza is, spreading
meta-llama/Llama-3.2-1B,The year is 1989. influenza was, raging
meta-llama/Llama-3.2-1B,The year is 1989. influenza will be, a
meta-llama/Llama-3.2-1B,The year is 1989. organ transplants is, still
meta-llama/Llama-3.2-1B,The year is 1989. organ transplants was, the
meta-llama/Llama-3.2-1B,The year is 1989. organ transplants will be, available
meta-llama/Llama-3.2-1B,The year is 1989. electricity is, being
meta-llama/Llama-3.2-1B,The year is 1989. electricity was, not
meta-llama/Llama-3.2-1B,The year is 1989. electricity will be, ration
meta-llama/Llama-3.2-1B,The year is 1989. Eiffel Tower is, still
meta-llama/Llama-3.2-1B,The year is 1989. Eiffel Tower was, built
meta-llama/Llama-3.2-1B,The year is 1989. Eiffel Tower will be, closed
meta-llama/Llama-3.2-1B,The year is 1989. transistors is, the
meta-llama/Llama-3.2-1B,The year is 1989. transistors was, the
meta-llama/Llama-3.2-1B,The year is 1989. transistors will be, replaced
meta-llama/Llama-3.2-1B,The year is 1989. Istanbul is, in
meta-llama/Llama-3.2-1B,The year is 1989. Istanbul was, in
meta-llama/Llama-3.2-1B,The year is 1989. Istanbul will be, the
meta-llama/Llama-3.2-1B,The year is 1989. Constantinople is, in
meta-llama/Llama-3.2-1B,The year is 1989. Constantinople was, the
meta-llama/Llama-3.2-1B,The year is 1989. Constantinople will be, invaded
meta-llama/Llama-3.2-1B,The year is 1989. trains is, a
meta-llama/Llama-3.2-1B,The year is 1989. trains was, a
meta-llama/Llama-3.2-1B,The year is 1989. trains will be, running
meta-llama/Llama-3.2-1B,The year is 1989. pagers is, a
meta-llama/Llama-3.2-1B,The year is 1989. pagers was, the
meta-llama/Llama-3.2-1B,The year is 1989. pagers will be, the
meta-llama/Llama-3.2-1B,The year is 1989. floppy disks is, still
meta-llama/Llama-3.2-1B,The year is 1989. floppy disks was, still
meta-llama/Llama-3.2-1B,The year is 1989. floppy disks will be, replaced
meta-llama/Llama-3.2-1B,The year is 1989. telegrams is, an
meta-llama/Llama-3.2-1B,The year is 1989. telegrams was, a
meta-llama/Llama-3.2-1B,The year is 1989. telegrams will be, delivered
meta-llama/Llama-3.2-1B,The year is 1989. VHS tapes is, still
meta-llama/Llama-3.2-1B,The year is 1989. VHS tapes was, a
meta-llama/Llama-3.2-1B,The year is 1989. VHS tapes will be, in
meta-llama/Llama-3.2-1B,The year is 1989. CD racks is, the
meta-llama/Llama-3.2-1B,The year is 1989. CD racks was, the
meta-llama/Llama-3.2-1B,The year is 1989. CD racks will be, empty
meta-llama/Llama-3.2-1B,The year is 1989. Zepplins is, a
meta-llama/Llama-3.2-1B,The year is 1989. Zepplins was, a
meta-llama/Llama-3.2-1B,The year is 1989. Zepplins will be, flying
meta-llama/Llama-3.2-1B,The year is 1989. carriages is, the
meta-llama/Llama-3.2-1B,The year is 1989. carriages was, a
meta-llama/Llama-3.2-1B,The year is 1989. carriages will be, pulled
meta-llama/Llama-3.2-1B,The year is 1989. check books is, a
meta-llama/Llama-3.2-1B,The year is 1989. check books was, a
meta-llama/Llama-3.2-1B,The year is 1989. check books will be, available
meta-llama/Llama-3.2-1B,The year is 1989. credit cards is, a
meta-llama/Llama-3.2-1B,The year is 1989. credit cards was, still
meta-llama/Llama-3.2-1B,The year is 1989. credit cards will be, invented
meta-llama/Llama-3.2-1B,The year is 1989. milk delivery is, a
meta-llama/Llama-3.2-1B,The year is 1989. milk delivery was, a
meta-llama/Llama-3.2-1B,The year is 1989. milk delivery will be, a
meta-llama/Llama-3.2-1B,The year is 1989. ice boxes is, a
meta-llama/Llama-3.2-1B,The year is 1989. ice boxes was, a
meta-llama/Llama-3.2-1B,The year is 1989. ice boxes will be, filled
meta-llama/Llama-3.2-1B,The year is 1989. swing dancing is, still
meta-llama/Llama-3.2-1B,The year is 1989. swing dancing was, still
meta-llama/Llama-3.2-1B,The year is 1989. swing dancing will be, the
meta-llama/Llama-3.2-1B,The year is 1989. Vaudeville Shows is, in
meta-llama/Llama-3.2-1B,The year is 1989. Vaudeville Shows was, in
meta-llama/Llama-3.2-1B,The year is 1989. Vaudeville Shows will be, a
meta-llama/Llama-3.2-1B,The year is 1989. imperialism is, on
meta-llama/Llama-3.2-1B,The year is 1989. imperialism was, in
meta-llama/Llama-3.2-1B,The year is 1989. imperialism will be, defeated
meta-llama/Llama-3.2-1B,The year is 1989. the Olympics is, coming
meta-llama/Llama-3.2-1B,The year is 1989. the Olympics was, in
meta-llama/Llama-3.2-1B,The year is 1989. the Olympics will be, held
meta-llama/Llama-3.2-1B,The year is 1992. Wi-Fi is, a
meta-llama/Llama-3.2-1B,The year is 1992. Wi-Fi was, just
meta-llama/Llama-3.2-1B,The year is 1992. Wi-Fi will be, introduced
meta-llama/Llama-3.2-1B,The year is 1992. washboards is, a
meta-llama/Llama-3.2-1B,The year is 1992. washboards was, a
meta-llama/Llama-3.2-1B,The year is 1992. washboards will be, the
meta-llama/Llama-3.2-1B,The year is 1992. The Knickerbocker Trust Company is, on
meta-llama/Llama-3.2-1B,The year is 1992. The Knickerbocker Trust Company was, the
meta-llama/Llama-3.2-1B,The year is 1992. The Knickerbocker Trust Company will be, celebrating
meta-llama/Llama-3.2-1B,The year is 1992. COVID is, in
meta-llama/Llama-3.2-1B,The year is 1992. COVID was, not
meta-llama/Llama-3.2-1B,The year is 1992. COVID will be, a
meta-llama/Llama-3.2-1B,The year is 1992. the Taj Mahal is, in
meta-llama/Llama-3.2-1B,The year is 1992. the Taj Mahal was, just
meta-llama/Llama-3.2-1B,The year is 1992. the Taj Mahal will be, demolished
meta-llama/Llama-3.2-1B,The year is 1992. steam engines is, the
meta-llama/Llama-3.2-1B,The year is 1992. steam engines was, the
meta-llama/Llama-3.2-1B,The year is 1992. steam engines will be, replaced
meta-llama/Llama-3.2-1B,The year is 1992. websites is, a
meta-llama/Llama-3.2-1B,The year is 1992. websites was, founded
meta-llama/Llama-3.2-1B,The year is 1992. websites will be, made
meta-llama/Llama-3.2-1B,The year is 1992. telephones is, the
meta-llama/Llama-3.2-1B,The year is 1992. telephones was, still
meta-llama/Llama-3.2-1B,The year is 1992. telephones will be, 
meta-llama/Llama-3.2-1B,The year is 1992. satellites is, a
meta-llama/Llama-3.2-1B,The year is 1992. satellites was, the
meta-llama/Llama-3.2-1B,The year is 1992. satellites will be, able
meta-llama/Llama-3.2-1B,The year is 1992. social media is, just
meta-llama/Llama-3.2-1B,The year is 1992. social media was, still
meta-llama/Llama-3.2-1B,The year is 1992. social media will be, in
meta-llama/Llama-3.2-1B,The year is 1992. planes is, a
meta-llama/Llama-3.2-1B,The year is 1992. planes was, the
meta-llama/Llama-3.2-1B,The year is 1992. planes will be, taken
meta-llama/Llama-3.2-1B,The year is 1992. needles is, a
meta-llama/Llama-3.2-1B,The year is 1992. needles was, a
meta-llama/Llama-3.2-1B,The year is 1992. needles will be, made
meta-llama/Llama-3.2-1B,The year is 1992. alcohol is, legal
meta-llama/Llama-3.2-1B,The year is 1992. alcohol was, legal
meta-llama/Llama-3.2-1B,The year is 1992. alcohol will be, banned
meta-llama/Llama-3.2-1B,The year is 1992. video games is, a
meta-llama/Llama-3.2-1B,The year is 1992. video games was, a
meta-llama/Llama-3.2-1B,The year is 1992. video games will be, a
meta-llama/Llama-3.2-1B,The year is 1992. iPhones is, 
meta-llama/Llama-3.2-1B,The year is 1992. iPhones was, just
meta-llama/Llama-3.2-1B,The year is 1992. iPhones will be, released
meta-llama/Llama-3.2-1B,The year is 1992. South Sudan is, a
meta-llama/Llama-3.2-1B,The year is 1992. South Sudan was, a
meta-llama/Llama-3.2-1B,The year is 1992. South Sudan will be, born
meta-llama/Llama-3.2-1B,The year is 1992. USSR is, in
meta-llama/Llama-3.2-1B,The year is 1992. USSR was, in
meta-llama/Llama-3.2-1B,The year is 1992. USSR will be, destroyed
meta-llama/Llama-3.2-1B,The year is 1992. Russia is, in
meta-llama/Llama-3.2-1B,The year is 1992. Russia was, the
meta-llama/Llama-3.2-1B,The year is 1992. Russia will be, celebrating
meta-llama/Llama-3.2-1B,The year is 1992. India is, in
meta-llama/Llama-3.2-1B,The year is 1992. India was, still
meta-llama/Llama-3.2-1B,The year is 1992. India will be, the
meta-llama/Llama-3.2-1B,The year is 1992. influenza is, raging
meta-llama/Llama-3.2-1B,The year is 1992. influenza was, declared
meta-llama/Llama-3.2-1B,The year is 1992. influenza will be, the
meta-llama/Llama-3.2-1B,The year is 1992. organ transplants is, still
meta-llama/Llama-3.2-1B,The year is 1992. organ transplants was, a
meta-llama/Llama-3.2-1B,The year is 1992. organ transplants will be, commonplace
meta-llama/Llama-3.2-1B,The year is 1992. electricity is, still
meta-llama/Llama-3.2-1B,The year is 1992. electricity was, in
meta-llama/Llama-3.2-1B,The year is 1992. electricity will be, available
meta-llama/Llama-3.2-1B,The year is 1992. Eiffel Tower is, still
meta-llama/Llama-3.2-1B,The year is 1992. Eiffel Tower was, just
meta-llama/Llama-3.2-1B,The year is 1992. Eiffel Tower will be, closed
meta-llama/Llama-3.2-1B,The year is 1992. transistors is, the
meta-llama/Llama-3.2-1B,The year is 1992. transistors was, the
meta-llama/Llama-3.2-1B,The year is 1992. transistors will be, obsolete
meta-llama/Llama-3.2-1B,The year is 1992. Istanbul is, in
meta-llama/Llama-3.2-1B,The year is 1992. Istanbul was, the
meta-llama/Llama-3.2-1B,The year is 1992. Istanbul will be, the
meta-llama/Llama-3.2-1B,The year is 1992. Constantinople is, a
meta-llama/Llama-3.2-1B,The year is 1992. Constantinople was, the
meta-llama/Llama-3.2-1B,The year is 1992. Constantinople will be, the
meta-llama/Llama-3.2-1B,The year is 1992. trains is, a
meta-llama/Llama-3.2-1B,The year is 1992. trains was, the
meta-llama/Llama-3.2-1B,The year is 1992. trains will be, running
meta-llama/Llama-3.2-1B,The year is 1992. pagers is, the
meta-llama/Llama-3.2-1B,The year is 1992. pagers was, the
meta-llama/Llama-3.2-1B,The year is 1992. pagers will be, a
meta-llama/Llama-3.2-1B,The year is 1992. floppy disks is, all
meta-llama/Llama-3.2-1B,The year is 1992. floppy disks was, the
meta-llama/Llama-3.2-1B,The year is 1992. floppy disks will be, the
meta-llama/Llama-3.2-1B,The year is 1992. telegrams is, a
meta-llama/Llama-3.2-1B,The year is 1992. telegrams was, a
meta-llama/Llama-3.2-1B,The year is 1992. telegrams will be, sent
meta-llama/Llama-3.2-1B,The year is 1992. VHS tapes is, the
meta-llama/Llama-3.2-1B,The year is 1992. VHS tapes was, the
meta-llama/Llama-3.2-1B,The year is 1992. VHS tapes will be, replaced
meta-llama/Llama-3.2-1B,The year is 1992. CD racks is, a
meta-llama/Llama-3.2-1B,The year is 1992. CD racks was, the
meta-llama/Llama-3.2-1B,The year is 1992. CD racks will be, obsolete
meta-llama/Llama-3.2-1B,The year is 1992. Zepplins is, the
meta-llama/Llama-3.2-1B,The year is 1992. Zepplins was, a
meta-llama/Llama-3.2-1B,The year is 1992. Zepplins will be, the
meta-llama/Llama-3.2-1B,The year is 1992. carriages is, a
meta-llama/Llama-3.2-1B,The year is 1992. carriages was, an
meta-llama/Llama-3.2-1B,The year is 1992. carriages will be, found
meta-llama/Llama-3.2-1B,The year is 1992. check books is, the
meta-llama/Llama-3.2-1B,The year is 1992. check books was, a
meta-llama/Llama-3.2-1B,The year is 1992. check books will be, available
meta-llama/Llama-3.2-1B,The year is 1992. credit cards is, a
meta-llama/Llama-3.2-1B,The year is 1992. credit cards was, the
meta-llama/Llama-3.2-1B,The year is 1992. credit cards will be, a
meta-llama/Llama-3.2-1B,The year is 1992. milk delivery is, a
meta-llama/Llama-3.2-1B,The year is 1992. milk delivery was, still
meta-llama/Llama-3.2-1B,The year is 1992. milk delivery will be, delivered
meta-llama/Llama-3.2-1B,The year is 1992. ice boxes is, a
meta-llama/Llama-3.2-1B,The year is 1992. ice boxes was, a
meta-llama/Llama-3.2-1B,The year is 1992. ice boxes will be, filled
meta-llama/Llama-3.2-1B,The year is 1992. swing dancing is, in
meta-llama/Llama-3.2-1B,The year is 1992. swing dancing was, all
meta-llama/Llama-3.2-1B,The year is 1992. swing dancing will be, the
